"full_name","is_generator","coverage_ratio","run_lines_count","executable_lines_count","total_tests","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top1_path_run_lines","top1_path_run_lines_ratio","top2_path_calls","top2_path_ratio","top2_path_run_lines","top2_path_run_lines_ratio"
"bentoml._internal.runner.container.register_builtin_containers","False","100.0","18","18","0","1","0","1","1","100.0","18","100.0","-1","-1","-1","-1"
"bentoml._internal.types.LazyType.__init__","False","80.0","12","15","8","450","0","3","401","89.1","5","33.3","47","10.4","6","40.0"
"bentoml._internal.types.LazyType.__hash__","False","100.0","1","1","0","10","0","1","10","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.types.LazyType.__eq__","False","80.0","4","5","1","3","0","2","2","66.7","3","60.0","1","33.3","4","80.0"
"bentoml._internal.runner.runnable.Runnable.method.<locals>.method_decorator","False","88.9","8","9","0","2","0","1","2","100.0","8","88.9","-1","-1","-1","-1"
"bentoml._internal.runner.runnable.RunnableMethod.__set_name__","False","100.0","3","3","0","2","0","1","2","100.0","3","100.0","-1","-1","-1","-1"
"bentoml._internal.utils.pkg.source_locations","False","80.0","4","5","3","9","0","1","9","100.0","4","80.0","-1","-1","-1","-1"
"bentoml._internal.utils.add_experimental_docstring","False","100.0","2","2","0","3","0","1","3","100.0","2","100.0","-1","-1","-1","-1"
"bentoml._internal.utils.cached_contextmanager.__init__","False","100.0","2","2","0","1","0","1","1","100.0","2","100.0","-1","-1","-1","-1"
"bentoml._internal.utils.cached_contextmanager.__call__","False","31.2","5","16","0","1","0","1","1","100.0","5","31.2","-1","-1","-1","-1"
"bentoml.grpc.interceptors.prometheus.PrometheusServerInterceptor.__init__","False","100.0","2","2","0","1","0","1","1","100.0","2","100.0","-1","-1","-1","-1"
"bentoml._internal.server.metrics.prometheus.PrometheusClient.__init__","False","77.8","7","9","0","1","0","1","1","100.0","7","77.8","-1","-1","-1","-1"
"bentoml.grpc.interceptors.prometheus.PrometheusServerInterceptor._setup","False","69.2","18","26","0","1","0","1","1","100.0","18","69.2","-1","-1","-1","-1"
"bentoml.testing.pytest.plugin.pytest_runtest_setup","False","27.3","3","11","0","186","0","1","186","100.0","3","27.3","-1","-1","-1","-1"
"bentoml.testing.pytest.plugin.clean_context","False","75.0","3","4","0","1","0","1","1","100.0","3","75.0","-1","-1","-1","-1"
"bentoml.metrics.__getattr__","False","50.0","2","4","1","4","0","1","4","100.0","2","50.0","-1","-1","-1","-1"
"bentoml.metrics._LazyMetric.__init__","False","100.0","6","6","1","4","0","1","4","100.0","6","100.0","-1","-1","-1","-1"
"bentoml.metrics._LazyMetric.__call__","False","60.0","6","10","1","4","0","1","4","100.0","6","60.0","-1","-1","-1","-1"
"bentoml._internal.utils.warn_experimental","False","100.0","5","5","1","4","0","1","4","100.0","5","100.0","-1","-1","-1","-1"
"bentoml._internal.resource.system_resources","False","100.0","4","4","3","4","0","1","4","100.0","4","100.0","-1","-1","-1","-1"
"bentoml._internal.resource.get_resource","False","91.7","11","12","1","12","2","6","6","50.0","7","58.3","2","16.7","4","33.3"
"bentoml.exceptions.BentoMLException.__init__","False","100.0","2","2","20","57","0","1","57","100.0","2","100.0","-1","-1","-1","-1"
"bentoml._internal.server.http_app.HTTPAppFactory.__init__","False","33.3","4","12","0","2","0","1","2","100.0","4","33.3","-1","-1","-1","-1"
"bentoml._internal.server.http_app.HTTPAppFactory.__call__","False","75.0","3","4","0","2","0","1","2","100.0","3","75.0","-1","-1","-1","-1"
"bentoml._internal.server.base_app.BaseAppFactory.__call__","False","100.0","8","8","0","2","0","1","2","100.0","8","100.0","-1","-1","-1","-1"
"bentoml._internal.configuration.get_debug_mode","False","66.7","2","3","0","2","0","1","2","100.0","2","66.7","-1","-1","-1","-1"
"bentoml._internal.server.http.instruments.HTTPTrafficMetricsMiddleware.__init__","False","75.0","3","4","0","2","0","1","2","100.0","3","75.0","-1","-1","-1","-1"
"bentoml._internal.tag.Tag.__eq__","False","100.0","1","1","6","44","0","1","44","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.store.Store._recreate_latest","False","41.7","5","12","1","2","2","1","2","100.0","5","41.7","-1","-1","-1","-1"
"bentoml._internal.store.Store.list","False","72.2","13","18","1","14","4","4","5","35.7","8","44.4","4","28.6","6","33.3"
"bentoml._internal.tag.Tag.__lt__","False","57.1","4","7","1","16","0","1","16","100.0","4","57.1","-1","-1","-1","-1"
"bentoml._internal.tag.Tag.__hash__","False","100.0","1","1","2","26","0","1","26","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.store.Store.delete","False","100.0","11","11","1","4","1","4","1","25.0","9","81.8","1","25.0","3","27.3"
"bentoml._internal.types.LazyType.get_class","False","50.0","5","10","8","436","0","1","436","100.0","5","50.0","-1","-1","-1","-1"
"bentoml._internal.utils._validate_metadata_entry","False","100.0","39","39","2","54","2","10","32","59.3","16","41.0","4","7.4","5","12.8"
"bentoml._internal.types.LazyType.isinstance","False","50.0","2","4","7","435","0","1","435","100.0","2","50.0","-1","-1","-1","-1"
"bentoml._internal.bento.build_config._convert_python_version","False","56.2","9","16","0","39","0","2","29","74.4","8","50.0","10","25.6","2","12.5"
"bentoml._internal.bento.build_config._convert_cuda_version","False","16.7","2","12","0","39","0","1","39","100.0","2","16.7","-1","-1","-1","-1"
"bentoml._internal.bento.build_config._convert_env","False","6.2","2","32","0","39","0","1","39","100.0","2","6.2","-1","-1","-1","-1"
"bentoml._internal.bento.build_config.DockerOptions.__attrs_post_init__","False","7.7","2","26","0","39","0","1","39","100.0","2","7.7","-1","-1","-1","-1"
"bentoml._internal.bento.build_config.DockerOptions.with_defaults","False","100.0","8","8","0","14","0","2","11","78.6","8","100.0","3","21.4","5","62.5"
"bentoml._internal.bento.build_config.PythonOptions.__attrs_post_init__","False","22.2","2","9","0","39","0","1","39","100.0","2","22.2","-1","-1","-1","-1"
"bentoml._internal.bento.build_config.PythonOptions.with_defaults","False","100.0","5","5","0","14","0","2","11","78.6","5","100.0","3","21.4","4","80.0"
"bentoml._internal.bento.build_config.CondaOptions.__attrs_post_init__","False","25.0","4","16","0","39","0","2","27","69.2","1","6.2","12","30.8","4","25.0"
"bentoml._internal.bento.build_config.CondaOptions.with_defaults","False","57.1","4","7","0","14","0","1","14","100.0","4","57.1","-1","-1","-1","-1"
"bentoml._internal.bento.bento.BentoInfo.__attrs_post_init__","False","66.7","4","6","1","19","0","1","19","100.0","4","66.7","-1","-1","-1","-1"
"bentoml._internal.bento.bento.BentoInfo.validate","False","100.0","1","1","1","19","0","1","19","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.bento.bento.BentoInfo.dump","False","100.0","1","1","1","6","0","1","6","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.bento.bento._BentoInfo_dumper","False","100.0","1","1","1","6","0","1","6","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.bento.bento.BentoInfo.to_dict","False","100.0","1","1","1","6","0","1","6","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.bento.build_config._python_options_structure_hook","False","75.0","3","4","0","15","0","1","15","100.0","3","75.0","-1","-1","-1","-1"
"bentoml.testing.pytest.plugin.fixture_change_dir","False","150.0","3","2","0","3","0","1","3","100.0","3","150.0","-1","-1","-1","-1"
"bentoml._internal.bento.build_config.BentoBuildConfig.__attrs_post_init__","False","43.5","10","23","2","23","0","2","15","65.2","10","43.5","8","34.8","4","17.4"
"bentoml._internal.bento.build_config.CondaOptions.is_empty","False","100.0","5","5","2","53","0","1","53","100.0","5","100.0","-1","-1","-1","-1"
"bentoml._internal.service.loader.import_service","False","108.9","49","45","0","5","0","2","4","80.0","49","108.9","1","20.0","47","104.4"
"bentoml._internal.service.service.on_import_svc","False","100.0","2","2","0","5","0","1","5","100.0","2","100.0","-1","-1","-1","-1"
"bentoml._internal.bento.build_config.BentoBuildConfig.with_defaults","False","100.0","9","9","0","12","0","1","12","100.0","9","100.0","-1","-1","-1","-1"
"bentoml._internal.container.frontend.dockerfile.get_supported_spec","False","50.0","2","4","0","2","0","1","2","100.0","2","50.0","-1","-1","-1","-1"
"bentoml._internal.bento.build_config.BentoPathSpec.includes","False","81.8","9","11","0","31","0","3","15","48.4","8","72.7","10","32.3","4","36.4"
"bentoml._internal.bento.build_config.BentoPathSpec.from_path","True","100.0","4","4","0","31","16","3","16","51.6","0","0.0","9","29.0","2","50.0"
"bentoml._internal.bento.build_config.PythonOptions.write_to_bento","False","37.2","29","78","0","5","0","1","5","100.0","29","37.2","-1","-1","-1","-1"
"bentoml._internal.bento.build_dev_bentoml_whl.build_bentoml_editable_wheel","False","62.9","22","35","0","5","0","1","5","100.0","22","62.9","-1","-1","-1","-1"
"bentoml._internal.bento.build_config.CondaOptions.write_to_bento","False","41.4","12","29","0","5","0","2","3","60.0","2","6.9","2","40.0","11","37.9"
"bentoml._internal.utils.resolve_user_filepath","False","37.5","3","8","0","4","0","1","4","100.0","3","37.5","-1","-1","-1","-1"
"bentoml._internal.utils.copy_file_to_fs_folder","False","77.8","7","9","0","9","0","1","9","100.0","7","77.8","-1","-1","-1","-1"
"bentoml._internal.bento.build_config.DockerOptions.write_to_bento","False","73.3","22","30","0","5","0","2","3","60.0","17","56.7","2","40.0","22","73.3"
"bentoml._internal.container.generate.generate_containerfile","False","71.1","27","38","0","5","0","2","3","60.0","26","68.4","2","40.0","26","68.4"
"bentoml._internal.container.generate.get_templates_variables","False","79.4","27","34","0","5","0","1","5","100.0","27","79.4","-1","-1","-1","-1"
"bentoml._internal.bento.build_config.CondaOptions.get_python_version","False","92.9","13","14","0","5","0","2","3","60.0","6","42.9","2","40.0","13","92.9"
"bentoml._internal.bento.build_config.DockerOptions.to_dict","False","100.0","1","1","0","5","0","1","5","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.container.generate.expands_bento_path","False","100.0","1","1","0","14","0","1","14","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.bento.bento.get_default_svc_readme","False","78.6","11","14","0","10","0","2","5","50.0","9","64.3","5","50.0","11","78.6"
"bentoml._internal.service.openapi.generate_spec","False","33.3","17","51","0","5","0","1","5","100.0","17","33.3","-1","-1","-1","-1"
"bentoml._internal.service.openapi.generate_service_components","False","33.3","4","12","0","5","0","1","5","100.0","4","33.3","-1","-1","-1","-1"
"bentoml._internal.service.openapi.specification._OpenAPISpecification_dumper","False","100.0","1","1","0","5","0","1","5","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.service.openapi.specification.OpenAPISpecification.asdict","False","100.0","1","1","0","5","0","1","5","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.bento.bento.Bento.__init__","False","100.0","4","4","0","16","0","1","16","100.0","4","100.0","-1","-1","-1","-1"
"bentoml._internal.bento.bento.Bento.check_fs","False","83.3","5","6","0","32","22","2","22","68.8","5","83.3","10","31.2","3","50.0"
"bentoml._internal.bento.bento.Bento.flush_info","False","100.0","2","2","0","5","0","1","5","100.0","2","100.0","-1","-1","-1","-1"
"bentoml._internal.bento.bento.Bento.validate","False","33.3","1","3","0","16","0","1","16","100.0","1","33.3","-1","-1","-1","-1"
"bentoml._internal.exportable.Exportable.export","False","69.8","67","96","2","16","13","10","4","25.0","33","34.4","2","12.5","30","31.2"
"bentoml._internal.exportable.Exportable._compress","False","56.2","9","16","2","11","0","2","10","90.9","9","56.2","1","9.1","8","50.0"
"bentoml._internal.configuration.helpers.flatten_dict","True","77.8","7","9","8","76","5","3","34","44.7","5","55.6","32","42.1","6","66.7"
"bentoml._internal.configuration.v1.migration","False","90.6","48","53","9","18","0","2","14","77.8","48","90.6","4","22.2","47","88.7"
"bentoml._internal.configuration.helpers._","False","50.0","1","2","0","336","0","1","336","100.0","1","50.0","-1","-1","-1","-1"
"bentoml._internal.configuration.helpers.depth","False","50.0","1","2","0","1137","0","1","1137","100.0","1","50.0","-1","-1","-1","-1"
"bentoml._internal.configuration.helpers.rename_fields","False","86.7","13","15","15","316","4","5","289","91.5","2","13.3","19","6.0","8","53.3"
"bentoml._internal.utils.unflatten.unflatten","False","65.6","21","32","9","20","0","3","10","50.0","21","65.6","8","40.0","20","62.5"
"bentoml._internal.utils.unflatten._parse_key","False","72.2","26","36","9","67","0","3","41","61.2","20","55.6","22","32.8","18","50.0"
"bentoml._internal.utils.unflatten._unparse_key","False","63.6","7","11","9","65","0","1","65","100.0","7","63.6","-1","-1","-1","-1"
"bentoml._internal.utils.unflatten._holder.__init__","False","100.0","2","2","9","65","0","1","65","100.0","2","100.0","-1","-1","-1","-1"
"bentoml._internal.utils.unflatten._holder.__contains__","False","100.0","1","1","9","55","0","1","55","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.utils.unflatten._holder.__setitem__","False","100.0","1","1","9","139","0","1","139","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.utils.unflatten._holder.__getitem__","False","100.0","1","1","9","110","0","1","110","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.utils.unflatten._holder.get","False","100.0","1","1","9","45","0","1","45","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.utils.unflatten._dict_holder.getvalue","False","100.0","1","1","9","65","0","1","65","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.configuration.containers.BentoMLConfiguration._finalize","False","100.0","13","13","9","18","0","2","15","83.3","7","53.8","3","16.7","13","100.0"
"bentoml._internal.utils.split_with_quotes","False","84.0","21","25","2","9","0","2","7","77.8","16","64.0","2","22.2","18","72.0"
"bentoml._internal.configuration.helpers.validate_tracing_type","False","100.0","1","1","2","5","0","1","5","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.configuration.helpers.ensure_range.<locals>.v","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.io_descriptors.file.File.openapi_schema","False","100.0","1","1","2","6","0","1","6","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.io_descriptors.file.File.openapi_request_body","False","100.0","4","4","1","2","0","1","2","100.0","4","100.0","-1","-1","-1","-1"
"bentoml._internal.io_descriptors.file.BytesIOFile.to_spec","False","100.0","5","5","1","4","0","1","4","100.0","5","100.0","-1","-1","-1","-1"
"bentoml._internal.io_descriptors.file.File.openapi_responses","False","100.0","4","4","1","2","0","1","2","100.0","4","100.0","-1","-1","-1","-1"
"bentoml.testing.pytest.plugin.bin_file","False","133.3","4","3","0","1","0","1","1","100.0","4","133.3","-1","-1","-1","-1"
"bentoml._internal.io_descriptors.file.BytesIOFile.from_proto","False","100.0","10","10","2","4","3","4","1","25.0","3","30.0","1","25.0","2","20.0"
"bentoml._internal.types.FileLike.read","False","100.0","1","1","1","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.types.FileLike.close","False","100.0","1","1","0","1","0","1","1","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.io_descriptors.base.IODescriptor.__repr__","False","100.0","1","1","3","10","0","1","10","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.io_descriptors.file.File.to_proto","False","75.0","3","4","1","1","0","1","1","100.0","3","75.0","-1","-1","-1","-1"
"bentoml._internal.io_descriptors.image.Image.openapi_schema","False","100.0","1","1","4","45","0","1","45","100.0","1","100.0","-1","-1","-1","-1"
"bentoml._internal.io_descriptors.image.Image.openapi_request_body","False","83.3","5","6","1","2","0","1","2","100.0","5","83.3","-1","-1","-1","-1"
